,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
AGR5,-0.10206894768831465,0.20317962197864672,-0.20905513509264306,0.15887254945591828,-0.20808657661604812,0.23312912911781122,-0.14830430803462036,0.09261180018585277,-0.056797469983340704,0.14840900490821549,-0.029627952146599346,0.03304106470458303,-0.08529502356232888,0.0387555738971819,0.048267130111130166,0.012982208523582225,0.04335342185904326,0.050349996229407445,0.12397824493092602,0.06497431951231228,0.3946759988625296,-0.38922765137854143,0.23324328676349773,-0.466547653703892,1.0,-0.30854870365391013,0.547664425515607,-0.37358323346433947,-0.41441870909829726,-0.2296130760883973,-0.01630417440208046,-0.012589389267882313,-0.043237590724226026,0.0598389919646686,-0.0214728912013337,0.02959846782488666,-0.0003351177552687411,0.1289138914311175,-0.04952381178351001,-0.030937242189180623,-0.01123161023788252,0.08062509457784293,-0.034084230119302554,0.15905714613023608,-0.013076623700065036,0.10893920794756409,-0.007286396031594896,0.0329375396911246,-0.08476771684795982,-0.05191177901504904
AGR6,0.055121024421669565,-0.05158992274248069,0.1207680195531543,0.0111181206435712,0.11617155134954883,-0.017033959479985143,0.08502911698992624,0.04295091194554309,0.010085795852610971,0.027753200145995038,0.1602582402577948,-0.012140643966571057,0.20581100528117263,-0.015175461439177881,0.11858663205302784,0.17499253702491627,0.08344061810682964,0.08167509274846493,0.0067892816466766145,0.05856959782368347,-0.27530892989376127,0.25977227887119914,-0.24128430000635998,0.4946980038784408,-0.30854870365391013,1.0,-0.26768484854265334,0.3524770508987127,0.46756385731541583,0.26766592593485633,0.02279579473392368,0.034074608183074506,0.07421073158322543,0.02082142576848113,0.07212834322136369,0.05132793744602521,0.06943930976710885,-0.04144472764231344,0.09476075384161271,0.07144254540066408,-0.037786791875617357,0.05352516856457498,0.09568966606783054,-0.012883816132544293,0.043308559438090276,-0.053300761433777044,0.00684371116412656,-0.060716241210165965,0.137381858722681,0.061389445757847314
AGR7,-0.2087847307698689,0.3040201962490609,-0.3479243102030756,0.27184053134669667,-0.31466875974202657,0.33417923688735746,-0.2926638109841116,0.1801347246170531,-0.15357953325288534,0.2566908459462538,0.03199333243349442,-0.021982774546102993,-0.018054107634198124,-0.0008084152437077538,0.08869410398723696,0.0806296714279411,0.09611525739211235,0.11642249211398349,0.17459605564857245,0.16610258212876627,0.36352683121255736,-0.5391379500443204,0.22398962464977157,-0.40590321893694725,0.547664425515607,-0.26768484854265334,1.0,-0.3520825445726418,-0.3666618539704454,-0.27661473274559634,-0.026367995508793974,-0.0033375995218686673,-0.052422670852176306,0.10117455899873753,-0.03724970079702567,0.06145087274000783,0.0040224804884778755,0.15357478684480516,-0.05695865684593155,-0.04451208726276001,-0.018018721006524675,0.09820543212372977,-0.06187410078506181,0.1742522854362934,-0.0598765161777425,0.17955853361742438,-0.02175499897591539,0.04006906653538256,-0.06586382478457366,-0.1072244172739904
AGR8,0.1477407740896794,-0.14326859049159804,0.25359618902586717,-0.09109098316953577,0.2434020531906756,-0.14014438493734688,0.207705253831667,0.02006199100917098,0.08915267301328395,-0.08485081224098205,0.022721919488591917,0.07447162603870862,0.09809316149460418,0.0411534901421009,-0.026525463857059298,-0.0061245446103370535,-0.026577604294969616,-0.03860770044942181,-0.0900901350554679,-0.06440116880014934,-0.29414472063283775,0.35196175406282776,-0.17101511824374258,0.4353959524057973,-0.3735832334643394,0.3524770508987126,-0.3520825445726419,0.9999999999999999,0.41310567736810966,0.33914153645651374,0.09691524473553106,0.014241524714054666,0.14002559854086813,-0.0481418940077385,0.11241753015191425,-0.021723902620320503,0.09054301125942064,-0.10453768797421674,0.1348523232940888,0.1272963685356075,0.029549235663315982,-0.028184901507673464,0.08497095836723877,-0.05575415264051289,0.09945363089694383,-0.07080311729262252,0.09530533126780169,0.003228588835389048,0.1444402759310232,0.12024904707563752
AGR9,0.13213628283195644,-0.13027707471804145,0.19809725602346756,-0.06751259974314121,0.21114290693324061,-0.1332050974669415,0.1706487741363049,-0.021255521901752422,0.10708360602556856,-0.0571027470775829,0.10330873828986789,-0.008001824119058533,0.17037557027981035,-0.01247839831476218,0.05018754256164471,0.09619500796196402,0.06778988806080714,0.0648140241335076,-0.029270331431865023,0.03211620605320237,-0.3218064768425437,0.36746567494221577,-0.21199868323397958,0.6371418162620809,-0.4144187090982972,0.4675638573154159,-0.36666185397044543,0.41310567736810966,1.0,0.34654222397225937,0.05001111560633283,0.03729314080361425,0.1366212603056549,-0.006170440762571127,0.08463216974881618,0.008212558803663736,0.055826675913507054,-0.07002013559790375,0.1272941181702694,0.1128165327340646,0.04024636780591435,-0.051210363412401545,0.1562010591280454,-0.09753054306659993,0.10365086307056778,-0.12360687943763575,0.08861460360814391,0.0182692645483639,0.20299801480911528,0.1446750934135275
AGR10,0.3078047689217125,-0.23168510568497916,0.3767857561993363,-0.2181163418744711,0.37339431953335844,-0.21720924743248168,0.3346886721866891,-0.11753069972741875,0.2314553623231094,-0.22386181621440907,-0.09257512621494146,0.17268578796187262,-0.04089266902657017,0.11740088312806578,-0.06517938178934785,-0.0962161422175693,-0.09005736476864185,-0.10077010368661819,-0.15373878842111677,-0.16046741915013985,-0.1688900758158407,0.3311026997622528,-0.18601131755590455,0.32234379978545985,-0.2296130760883973,0.2676659259348564,-0.27661473274559634,0.3391415364565137,0.3465422239722593,1.0,0.11464200374677784,-0.007198456496593494,0.1319527970951154,-0.12476113594366531,0.1397430955917732,-0.045735619150884706,0.06900160018436077,-0.12233183137989814,0.13415307020305567,0.2016184325658106,0.06581688569090281,-0.06361580424622365,0.12026005158692465,-0.05218737632301142,0.21450610642674367,-0.12264279006653334,0.16000501070130368,0.01517321869012581,0.08823900147784793,0.20145779370296366
CSN1,0.030511617459595995,0.01340382885356707,0.11753631676543004,-0.02081373347293339,0.08454391582420162,-0.03263214399498971,0.04626559548683947,0.02535185290062457,0.017014618121455116,-0.0398792563900171,-0.044020023355184866,0.039817441373671644,-0.016980225662722295,0.10615294253680693,-0.08552989383789195,-0.08667898957868973,-0.13472538498447167,-0.13824935181858783,-0.07933916474696497,-0.1538761885598099,-0.026744926701545334,0.056337534625329956,-0.12554914065001616,0.04982001445284276,-0.01630417440208046,0.022795794733923676,-0.026367995508793974,0.09691524473553106,0.05001111560633283,0.11464200374677784,0.9999999999999999,-0.2765356227105698,0.293262743468017,-0.34599963250402227,0.4018810376245679,-0.31761367438467075,0.3373342775618861,-0.3108050252878439,0.43885546494966765,0.33497669619818693,0.09935809858381195,-0.048024057961893074,-0.013607238152929912,0.021274127230380958,0.16814434331167782,-0.004363263417589253,0.1872283775932686,0.03632887312895597,0.026144785346083943,0.0826613819893422
CSN2,0.05789242000175123,-0.04921919459589269,0.0015303293320791523,0.015266793896620457,0.033992275349314524,-0.02135160505079296,0.03998966411999519,-0.04371506836471293,0.08587421937357384,0.017413345432517175,0.08679548988560702,0.04509788534283487,0.0727527611719573,-0.03729973430335145,0.08413373921894535,0.10938402731106446,0.13933276643646517,0.13470291075646573,0.09113240332612565,0.1242226724643245,0.0018782957692842378,0.08570641082268259,0.16566725837665114,0.03951286473496894,-0.012589389267882313,0.034074608183074506,-0.003337599521868667,0.014241524714054666,0.03729314080361424,-0.007198456496593494,-0.2765356227105698,1.0,-0.15000207315752223,0.4194328896391713,-0.34432530338732326,0.5209381060616542,-0.2637913257239069,0.24631348455988802,-0.24937625911871164,-0.12584016054481648,0.07466873566832012,0.009679285281992269,0.11045143506983764,-0.03168789449147293,0.019496278455208033,-0.011523299069234615,0.0007433386065839965,0.10384940023337012,0.05589556893869645,0.07449078776457632
CSN3,0.006145163663496472,0.03338874212899953,0.0693859977650539,0.04474522066365823,0.07113230060713874,-0.044243449070829104,0.033062303114880544,0.0711869604042721,0.012158993856500188,0.03622754621342558,0.008119586427703272,0.029998255479065792,0.1393699419571413,0.026151294921287236,-0.04090815172498068,-0.027419086540582834,-0.026938560318905447,-0.04048712633876713,-0.004675721571702337,-0.03165018949903222,-0.04205826033237167,0.10577244654739733,-0.04780988160969878,0.11576031528111184,-0.043237590724226026,0.07421073158322543,-0.052422670852176306,0.14002559854086813,0.1366212603056549,0.13195279709511537,0.293262743468017,-0.15000207315752223,1.0,-0.17997798085663144,0.19637919543142504,-0.19333190498200212,0.27253885131230743,-0.15332345274592968,0.2259464009874061,0.33544549506481974,0.16203806818939315,-0.13755846528818325,0.158475146203808,-0.08825350434625623,0.22046928020780004,-0.12733183262102082,0.2650511728884538,0.1173068701922595,0.16539182069500752,0.20054212974884433
CSN4,-0.01947588264355136,0.03270292393374021,-0.15194879960917873,0.13601128556398173,-0.08417444883479996,0.10294303753275463,-0.0491520535463731,0.025383310721570948,-0.0007659145182269113,0.13390677480126606,0.24030851706626075,-0.114835208562267,0.20952989489020815,-0.12079149116118981,0.21807669995712425,0.27958493166992787,0.3174476665394045,0.3250111242009489,0.25824969307818313,0.3274620683086155,0.07229716718334009,-0.023085513875305563,0.2686267763514802,-0.0007784361595378057,0.0598389919646686,0.02082142576848113,0.10117455899873753,-0.0481418940077385,-0.006170440762571127,-0.1247611359436653,-0.34599963250402227,0.41943288963917125,-0.17997798085663147,0.9999999999999999,-0.3371706616791614,0.4673478761350641,-0.2492239401377206,0.3767933424331005,-0.27173755559619045,-0.21146280464606088,-0.011581098145919655,0.11081252848186995,0.11211595362738591,0.0360151500409701,-0.09236098600138008,0.0506805303831952,-0.12285471314832795,0.07405704014548269,0.047076620235465376,0.007435461508328551
CSN5,0.06746161427645443,-0.006050113968802154,0.14650311337732627,-0.05072007267229153,0.12823100967674045,0.002844866366840539,0.11167419129692417,0.00015186406312714244,0.01738237617313852,-0.08869703500514765,-0.06070951928258953,0.027217229421128895,-0.05125852167725114,0.12778054567323127,-0.04162779722787362,-0.06160999860564079,-0.11476125473425645,-0.09929193898526474,-0.09928837971237364,-0.15050285429563587,-0.00231621942156902,0.05823905221055785,-0.16806612418600478,0.07357488659043336,-0.0214728912013337,0.07212834322136369,-0.03724970079702567,0.11241753015191425,0.0846321697488162,0.1397430955917732,0.40188103762456784,-0.34432530338732326,0.19637919543142504,-0.33717066167916143,0.9999999999999999,-0.3702830059969923,0.29549383615152447,-0.3340648486105347,0.41354237190488435,0.25964138929707686,-0.027263242574305898,0.04603551037579651,-0.04635943185280868,0.07947853584829301,0.08217053664852417,0.03370160218020059,0.0751159166151872,-0.05683503111196534,-0.02894949347137613,0.018486784458718257
CSN6,0.02025015463940721,-0.01154986507519873,-0.0573596883658211,0.052253209391485755,-0.014273967237329816,0.04708258357266384,0.0006925792821773323,-0.0033591177014815534,0.051850912232594595,0.0794572242252595,0.12588807690751855,-0.013488613266356862,0.10087801927855108,-0.04462200807165916,0.15146762360179294,0.1881880089284213,0.20195762628245448,0.1983878730779273,0.16127831553015556,0.17456862954704228,0.052829590985584284,0.011064248776995161,0.17088699678792094,0.013473638118218305,0.02959846782488666,0.051327937446025214,0.06145087274000783,-0.021723902620320507,0.008212558803663736,-0.045735619150884706,-0.3176136743846707,0.5209381060616542,-0.19333190498200212,0.4673478761350641,-0.3702830059969923,1.0,-0.2970863396541521,0.3130587014853506,-0.28459656299558705,-0.17131339863418982,0.017049626059403925,0.05874053443004761,0.09875024945618166,0.009283604466835802,-0.009379605673674855,0.021113278142654467,-0.04605774052622995,0.07805125557612952,0.032106513067210934,0.0567369036374955
CSN7,-0.04438764401785841,0.04226695914077417,0.024489040998269866,0.0585548379788158,0.032928906292742054,0.007876095440325734,-0.013117484628303385,0.11097980889771357,-0.019083734838377418,0.06832305508817368,0.08172128072711926,-0.044173955498116584,0.12962755087837527,0.026112313932265815,0.024426761954847255,0.03144303948335396,-0.0035531608752981873,-0.03348983928777838,0.0700725343068616,-0.034278717308828636,-0.04833982901473824,0.032757962344450824,-0.052601756870780926,0.06334389597168417,-0.00033511775526874117,0.06943930976710885,0.0040224804884778755,0.09054301125942063,0.055826675913507054,0.06900160018436077,0.3373342775618861,-0.2637913257239069,0.27253885131230743,-0.24922394013772062,0.29549383615152447,-0.29708633965415204,0.9999999999999999,-0.18587453211395033,0.4174865887983948,0.298298603369968,0.0558024795097728,0.028346659396739905,-0.015366263246985685,0.04944462513725263,0.09533444466773502,0.0401715266924858,0.11637550494799069,0.03622129965163248,0.11167542341710927,0.028467152621557076
CSN8,-0.014069077382010775,0.06995345350314268,-0.12436627515889292,0.12319633476421339,-0.09818383928453328,0.13460536603467635,-0.04885292295593044,0.03910467683580153,0.018178524939474198,0.12865905200273098,0.13113694566598005,-0.012247087114907537,0.0975727450224856,-0.07369437357303546,0.16721612554072982,0.17563639079633203,0.2291938325985736,0.25413740225150255,0.18546738569887228,0.23512153047051684,0.15169523358103,-0.06936815635994434,0.22764290547804442,-0.08563462931740322,0.12891389143111753,-0.04144472764231344,0.15357478684480516,-0.10453768797421675,-0.07002013559790375,-0.12233183137989814,-0.3108050252878439,0.24631348455988802,-0.15332345274592968,0.3767933424331005,-0.33406484861053476,0.31305870148535064,-0.18587453211395036,1.0,-0.2740260300685621,-0.23896465808827907,-0.047632146176161766,0.10230610973563474,0.03935861653341106,0.05930730830591601,-0.08620212751779198,0.07301584832908849,-0.1021572431674762,0.03670477105538862,0.003927286010897861,-0.027224062242707868
CSN9,0.044017628090328484,-0.021135890021733276,0.12123300408025339,-0.02648449277468677,0.11462897662326678,-0.021280736546885264,0.07419192177536664,0.026413730073008533,0.020028521846402563,-0.02311822882634844,0.040694140034636915,-0.02718540601466257,0.06291845901775497,0.08070017118199004,-0.029289769556325923,-0.002893629755480909,-0.07797244952217539,-0.07857107785263122,0.007064816183535339,-0.11168683113626482,-0.05433669329345224,0.0807666809773145,-0.12062744332883062,0.10392224443471837,-0.049523811783510015,0.09476075384161271,-0.05695865684593154,0.1348523232940888,0.12729411817026937,0.1341530702030557,0.43885546494966765,-0.24937625911871164,0.2259464009874061,-0.27173755559619045,0.41354237190488435,-0.28459656299558705,0.41748658879839473,-0.274026030068562,0.9999999999999999,0.30878160389855375,-0.0007079432749256711,0.054213497252214554,-0.03826339599022534,0.07902054286442167,0.08504993080660093,0.040017747935655434,0.07349388876649794,-0.022215352591323616,0.04678224914105745,0.02695794662242498
CSN10,0.05345077151971765,-0.017091337339890135,0.10258181290878177,-0.01990165978311856,0.11409021828454956,-0.07555877213244074,0.07536183597613377,0.020164334019295873,0.06873461166563097,-0.015543061495479888,-0.025293043699252775,0.02955590345832324,0.035242702720416526,0.06391906863797761,-0.04676143015201302,-0.04462476440867874,-0.07273806790569377,-0.0791737385107511,-0.0338285602818873,-0.07306927159347555,-0.04719909045546814,0.09030510985446326,-0.08966974290641906,0.09137780744641481,-0.030937242189180623,0.07144254540066408,-0.04451208726276001,0.1272963685356075,0.1128165327340646,0.2016184325658106,0.3349766961981869,-0.12584016054481645,0.33544549506481974,-0.21146280464606088,0.25964138929707686,-0.1713133986341898,0.298298603369968,-0.23896465808827907,0.3087816038985538,1.0,0.15479533871277765,-0.11436574038936466,0.07529582957320764,-0.06404377211089606,0.24593609494361632,-0.06829597162326308,0.26193718422493595,0.12727251507533907,0.13041847692662015,0.20109629526856942
OPN1,0.04054774272678714,-0.03535754651428635,0.027890912242519755,-0.013514891504990063,0.08211457743239946,-0.15612410041450148,0.05161359688782788,-0.016855360787567213,0.10378062208268915,-0.03635676721716722,-0.019476886758692965,0.022090718519209764,0.003744865863495309,-0.026398185188531886,-0.07460144414234186,-0.04973568728597174,-0.03143395296283344,-0.030614656732452734,-0.017655643966241186,0.045803955237792404,-0.0663365605076786,0.08767465103251251,0.05442347098167757,0.03392866202483273,-0.01123161023788252,-0.037786791875617357,-0.018018721006524678,0.029549235663315986,0.040246367805914354,0.06581688569090281,0.09935809858381195,0.07466873566832012,0.16203806818939315,-0.011581098145919656,-0.027263242574305895,0.017049626059403925,0.0558024795097728,-0.047632146176161766,-0.0007079432749256713,0.15479533871277767,1.0,-0.30231552087412666,0.23732240283041642,-0.216556707524754,0.2815520479127365,-0.1847095545755574,0.3241113001042466,0.6304100823206944,0.1965438291167964,0.28098765155180755
OPN2,-0.012822772665877594,0.057452580694487616,-0.050373043255912894,0.07912702577264084,-0.05546312525633991,0.19192061636891145,-0.037712855747167505,0.054800898313237645,-0.0701752068958168,0.08468826361955599,0.16131128613064352,-0.06591393951669851,0.10485178165224779,0.031619074552723336,0.18085944584677976,0.17239143809415639,0.12246243656702817,0.13057769842214867,0.15145869527410138,0.06290735265138502,0.10070149280459036,-0.06977938586204266,0.05671998478125078,-0.03843707090903998,0.08062509457784293,0.05352516856457498,0.09820543212372976,-0.028184901507673464,-0.051210363412401545,-0.06361580424622365,-0.048024057961893074,0.009679285281992269,-0.13755846528818325,0.11081252848186994,0.0460355103757965,0.05874053443004761,0.028346659396739908,0.10230610973563474,0.05421349725221456,-0.11436574038936466,-0.3023155208741267,1.0,-0.21898126257690195,0.5310781114948406,-0.2704445932648226,0.2897883899364281,-0.3568189324094245,-0.25218979117480533,-0.17358634949433724,-0.30286213523412453
OPN3,0.07374502421284108,-0.05048751325716905,0.023474280879922427,0.03301468898549206,0.09297055836433198,-0.11948500922129811,0.06391663281060798,-0.02398249934653658,0.10562658417047546,0.014352425522363843,0.06924866080769057,0.014874438565677158,0.14764252319891824,-0.04778861168990002,0.0263972290032798,0.06628955320165276,0.11456526949850696,0.09940595939014993,0.05960260169186227,0.09125118551670579,-0.04385288653577566,0.12717400689097272,0.05306948356000826,0.12796899475266538,-0.034084230119302554,0.09568966606783054,-0.06187410078506182,0.08497095836723877,0.1562010591280454,0.12026005158692465,-0.013607238152929912,0.11045143506983762,0.15847514620380804,0.11211595362738591,-0.046359431852808684,0.09875024945618166,-0.015366263246985687,0.03935861653341106,-0.03826339599022533,0.07529582957320766,0.23732240283041642,-0.21898126257690195,1.0,-0.25174321683501105,0.3079745122960909,-0.555414987941896,0.14819216996410273,0.20737030059700792,0.24971717508282995,0.45393231698875786
OPN4,0.0014433568078330416,0.05075400184984964,-0.01081549257472843,0.05507779608981568,-0.04407908479123824,0.18253948993696242,-0.019039096448458862,0.05601285889333524,-0.048815758435185486,0.05288941301937155,0.06474263958846273,-0.0163285122840966,0.026500870770655063,0.10013196882883774,0.11835043360300584,0.10327630511900703,0.05452688624119867,0.06442795647696366,0.11160004558665372,-0.00027550757097443096,0.11958255961200755,-0.13187457547253315,0.07808919569660755,-0.09660170361999827,0.15905714613023605,-0.012883816132544294,0.1742522854362934,-0.05575415264051288,-0.09753054306659993,-0.05218737632301142,0.021274127230380954,-0.03168789449147293,-0.08825350434625623,0.0360151500409701,0.07947853584829301,0.009283604466835802,0.04944462513725263,0.05930730830591601,0.07902054286442169,-0.06404377211089606,-0.216556707524754,0.5310781114948406,-0.25174321683501105,1.0,-0.19645855913914045,0.311979936995235,-0.18268892399925424,-0.19252488250667815,-0.2227029904966189,-0.29193584019975194
OPN5,0.19358850165546346,-0.12080843177441326,0.17180163191589337,-0.13007931020019456,0.22159793851799775,-0.23017745450017232,0.17481788096450568,-0.11169713988329834,0.23141843749796095,-0.1145355532195788,-0.09578633658283173,0.11335336448116733,-0.05143583751258569,0.07417966325540241,-0.03559373288661155,-0.07694808354911777,-0.038833523468884745,-0.05804986444427511,-0.03433168800557874,-0.10250074893119193,-0.01064370046521367,0.13849546209562943,0.025686207623836402,0.060288227761963804,-0.013076623700065036,0.043308559438090276,-0.0598765161777425,0.09945363089694381,0.10365086307056777,0.21450610642674364,0.16814434331167782,0.01949627845520803,0.22046928020780004,-0.09236098600138008,0.08217053664852415,-0.009379605673674855,0.09533444466773501,-0.08620212751779198,0.08504993080660092,0.2459360949436163,0.2815520479127365,-0.27044459326482256,0.30797451229609085,-0.19645855913914045,0.9999999999999999,-0.313896547274533,0.36696396228838346,0.2501824388799559,0.15767432109633187,0.5972188483936217
OPN6,-0.08066442166584324,0.11358618789672706,-0.0653651739838764,0.09015930471960662,-0.10977016756354195,0.22524213852227604,-0.0691396543338626,0.08803892901253384,-0.09158044471443386,0.08324429251990269,0.05529693108823665,-0.035759183326201184,0.005529431449580158,0.04662440707264627,0.08515830666271813,0.07260889456161906,0.02558879799021113,0.04910703739518809,0.07089495167372419,0.06008123712220887,0.08527580551232869,-0.10984103020132457,0.05521822859036266,-0.09056956463797172,0.10893920794756409,-0.053300761433777044,0.17955853361742435,-0.07080311729262251,-0.12360687943763575,-0.12264279006653334,-0.004363263417589253,-0.011523299069234617,-0.12733183262102082,0.0506805303831952,0.03370160218020059,0.021113278142654467,0.0401715266924858,0.07301584832908849,0.040017747935655434,-0.06829597162326309,-0.1847095545755574,0.2897883899364281,-0.555414987941896,0.311979936995235,-0.31389654727453303,1.0,-0.14676878531189555,-0.1263140090410157,-0.15739772914796551,-0.42787672651403996
OPN7,0.06960215699537749,-0.024983232876993725,0.12267743286271826,-0.04113494589290766,0.11479194054354337,-0.12225392227279928,0.08935947838774269,0.0074842497813925974,0.1302788244520783,-0.03879196349670275,-0.14219459863083792,0.13820796170273744,-0.06543909028731196,0.06608667360461998,-0.12072278820473097,-0.12553499255092335,-0.07074951256984378,-0.09987936548595285,-0.08177070876769486,-0.07858365554015576,-0.008884184302158545,0.08864913981975711,-0.01046074602980598,0.056844409834441896,-0.0072863960315948965,0.006843711164126561,-0.021754998975915388,0.09530533126780168,0.08861460360814391,0.16000501070130368,0.1872283775932686,0.0007433386065839965,0.2650511728884538,-0.12285471314832795,0.0751159166151872,-0.04605774052622995,0.11637550494799068,-0.1021572431674762,0.07349388876649793,0.26193718422493595,0.32411130010424666,-0.3568189324094246,0.14819216996410273,-0.1826889239992542,0.3669639622883835,-0.14676878531189555,0.9999999999999999,0.274008220041409,0.1478257676218498,0.30419020882460446
OPN8,0.03136352072399087,-0.02569486288504801,-0.02443156272854529,0.0015202998058668799,0.05612313155503113,-0.10860453473179575,0.05085949645631901,-0.018261697432001903,0.12341012808006385,-0.012285262587552432,0.018389898976168436,-0.017964293643096558,0.034355412006916775,-0.04489042770387246,-0.01835597275208782,0.01800464026626937,0.06343520855961844,0.08162278903232453,0.0626146831409884,0.11606474561856468,-0.015102772639522496,0.03114668916070963,0.1417905865746297,-0.012509721995990162,0.0329375396911246,-0.060716241210165965,0.04006906653538255,0.0032285888353890484,0.0182692645483639,0.01517321869012581,0.03632887312895597,0.10384940023337011,0.11730687019225951,0.07405704014548269,-0.05683503111196534,0.07805125557612953,0.03622129965163248,0.03670477105538862,-0.022215352591323612,0.12727251507533907,0.6304100823206944,-0.25218979117480533,0.20737030059700792,-0.19252488250667812,0.25018243887995595,-0.1263140090410157,0.274008220041409,0.9999999999999999,0.19343112006793867,0.2658762446789968
OPN9,-0.0759550521651127,0.06836708981846051,-0.06839789056286352,0.12676864774726307,0.007482273271956181,-0.028589466931212146,-0.037541311941251425,0.10968335683070946,-0.010333754300853072,0.14720270199392016,0.11859519326697313,-0.04229809286215887,0.21129009846902982,-0.08839709514390644,0.050546047937546655,0.08724627996822318,0.1080962760466928,0.09285737868407189,0.09164163365151484,0.18312248961811298,-0.10543423396364811,0.1300961423870461,-0.020649917437430342,0.1835008394203986,-0.0847677168479598,0.137381858722681,-0.06586382478457366,0.1444402759310232,0.20299801480911528,0.08823900147784793,0.02614478534608394,0.05589556893869645,0.16539182069500755,0.04707662023546538,-0.02894949347137613,0.032106513067210934,0.11167542341710927,0.003927286010897861,0.04678224914105744,0.13041847692662012,0.1965438291167964,-0.17358634949433724,0.24971717508282995,-0.2227029904966189,0.15767432109633187,-0.15739772914796551,0.1478257676218498,0.19343112006793867,0.9999999999999999,0.23278772679093246
OPN10,0.17320404285950636,-0.13722090211176974,0.13769958690771877,-0.10604450291682453,0.20765512459050137,-0.25531256396063295,0.1725478739220694,-0.09610242545024916,0.2101123530324598,-0.0895079122438676,-0.04265919435742708,0.07357703320288254,0.006732583914533788,0.017922085939561364,-0.04462256002610031,-0.03696519681092118,0.01787545312792249,-0.001261159684191258,-0.017059572219710002,-0.012007413860360812,-0.039595617784352756,0.17711799125389077,0.03674016041335511,0.0925380105738469,-0.05191177901504904,0.0613894457578473,-0.1072244172739904,0.12024904707563752,0.1446750934135275,0.20145779370296366,0.0826613819893422,0.07449078776457634,0.20054212974884433,0.00743546150832855,0.018486784458718257,0.05673690363749549,0.028467152621557076,-0.02722406224270787,0.02695794662242498,0.2010962952685694,0.28098765155180755,-0.30286213523412453,0.45393231698875786,-0.29193584019975194,0.5972188483936216,-0.42787672651403996,0.3041902088246044,0.2658762446789968,0.23278772679093246,1.0
